,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2218.5,436.198808073,100,0,1809,27,98,52
1,2264.0,428.313994594,99,35,1777,59,97,54
2,2248.5,437.761858521,100,0,1708,35,99,59
3,2232.0,435.815568206,99,1,1916,23,98,47
4,2228.0,427.675321049,100,0,1711,29,86,55
5,2291.0,432.859185273,99,84,1701,37,100,58
6,2156.0,413.023159709,99,2,1805,28,100,48
7,2218.5,394.065469325,100,0,1695,39,95,62
8,2237.0,449.307444688,100,0,1741,33,98,49
9,2209.5,396.868902027,99,1,1709,26,100,46
10,2203.0,387.989118403,97,97,1721,35,85,57
11,2212.5,416.504632912,100,0,1792,23,65,38
12,2207.5,415.221044462,99,8,1796,29,86,49
13,2169.0,398.758073174,98,58,1746,40,90,64
14,2193.5,401.247420475,99,1,1724,36,96,58
15,2191.0,434.896932201,100,0,1769,28,100,48
16,2264.5,408.380097898,99,4,1653,22,80,45
17,2235.5,361.33091985,98,19,1647,37,98,62
18,2183.5,421.521065196,99,51,1678,34,96,55
19,2208.5,421.391760236,100,0,1653,22,90,39
20,2255.0,415.599939196,99,62,1686,32,98,56
21,2165.0,453.57299329,99,46,1674,33,95,55
22,2274.5,422.818829724,98,71,1815,29,92,50
23,2210.0,398.079837838,96,78,1722,28,92,48
24,2222.0,464.173802816,99,31,1819,29,97,48
25,2214.5,408.365405097,100,0,1809,34,95,59
26,2162.5,435.657330219,100,0,1681,27,94,46
27,2171.5,393.626803439,100,0,1711,35,98,58
28,2202.5,458.907420497,98,88,1653,25,91,45
29,2313.5,408.600011046,100,0,1961,23,97,42
30,2218.0,429.79069464,99,85,1722,26,95,44
31,2266.5,391.602268964,99,1,1808,28,99,46
32,2172.0,411.579109282,99,58,1658,26,93,48
33,2251.0,466.459757962,99,74,1826,23,89,48
34,2249.5,437.651870899,98,55,1794,28,74,46
35,2125.0,426.349924748,98,33,1649,35,97,56
36,2098.5,425.836089498,100,0,1774,54,99,53
37,2248.0,432.359142389,100,0,1810,31,96,52
38,2188.0,429.497926969,99,41,1662,36,86,61
39,2206.0,435.049526867,100,0,1631,29,91,48
40,2233.5,446.113324882,100,0,1837,33,98,51
41,2238.0,412.834550227,99,2,1773,28,99,48
42,2218.5,408.268107306,99,2,1734,30,96,52
43,2219.5,417.517784485,100,0,1675,27,97,46
44,2213.0,436.289819273,100,0,1769,26,86,43
45,2269.0,358.362333051,90,86,1549,66,96,49
46,2238.0,415.32803318,100,0,1696,28,90,48
47,2130.0,399.842028226,97,93,1618,29,93,48
48,2224.5,424.53263101,100,0,1687,27,88,42
49,2132.5,401.118927037,98,35,1685,33,83,53
50,2199.5,386.206883467,97,87,1591,39,96,62
51,2285.0,410.041415699,100,0,1801,28,95,48
52,2230.0,394.065841808,97,12,1786,26,88,45
53,2275.5,424.14852334,99,7,1853,31,92,55
54,2179.0,439.281156901,98,36,1665,24,100,45
55,2225.5,420.572717264,98,79,1851,25,93,48
56,2243.0,404.348077,99,9,1639,32,95,55
57,2210.0,396.952253697,98,28,1722,26,100,46
58,2283.5,403.516507781,100,0,1749,32,100,55
59,2199.5,426.870484812,98,17,1706,30,90,49
60,2232.0,447.91532157,100,0,1810,37,95,62
61,2307.0,396.956031035,98,2,1745,34,88,57
62,2241.5,441.235311529,100,0,1801,31,89,54
63,2250.5,409.442442592,99,95,1725,24,95,46
64,2216.0,414.769118189,99,1,1821,33,92,57
65,2268.0,455.831472965,100,0,1884,22,99,39
66,2242.0,404.621067964,99,3,1872,20,81,39
67,2235.5,444.616442658,100,0,1730,23,86,42
68,2196.5,405.243537554,98,73,1561,30,98,49
69,2202.0,450.407983036,100,0,1696,27,99,48
70,2199.0,424.901957057,99,52,1610,23,100,44
71,2186.0,427.598317051,99,18,1736,31,93,51
72,2259.5,425.983196876,100,0,1871,36,100,54
73,2214.5,417.570502608,99,44,1715,28,100,52
74,2228.0,401.043593867,100,0,1723,32,77,54
75,2239.0,420.865852588,100,0,1734,28,100,51
76,2206.0,374.012843505,99,8,1619,38,94,60
77,2261.0,398.539586883,99,1,1817,22,84,41
78,2199.0,381.269005228,98,2,1674,27,100,51
79,2315.5,454.578741487,99,25,1984,28,92,54
80,2250.0,455.498757946,100,0,1857,28,97,45
81,2275.0,424.089150311,99,70,1765,31,94,52
82,2325.0,456.923991085,100,0,1926,38,89,56
83,2271.0,423.95691096,99,1,1925,30,95,50
84,2220.0,401.23855629,98,39,1847,32,95,49
85,2261.5,414.767363511,100,0,1762,28,86,49
86,2243.5,418.290352286,99,1,1733,34,92,59
87,2215.5,422.59737244,98,70,1863,23,98,44
88,2169.0,393.249162013,98,63,1679,29,90,50
89,2238.5,443.996549076,100,0,1730,29,99,51
90,2308.5,441.782228236,100,0,1877,30,98,50
91,2292.5,433.25954162,99,18,1893,27,72,53
92,2228.5,418.001123882,100,0,1658,29,95,52
93,2325.5,412.001972493,100,0,1754,31,98,51
94,2227.5,455.092353693,100,0,1853,24,98,43
95,2193.5,419.616486376,100,0,1827,38,100,63
96,2227.0,401.684654123,100,0,1719,29,99,53
97,2270.5,396.837211,99,1,1667,43,100,64
98,2245.5,405.171647609,98,63,1766,33,85,51
99,2224.5,434.705734475,99,80,1665,26,96,45
