,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2247.5,450.066457796,100,0,1765,24,87,48
1,2219.5,440.660568883,100,0,1883,30,96,47
2,2326.0,422.043638703,100,0,1800,66,100,50
3,2218.0,401.039586287,98,12,1652,21,86,42
4,2206.5,419.295193402,100,0,1754,30,100,55
5,2256.5,405.840686079,99,97,1698,31,97,49
6,2195.5,386.610256763,99,1,1710,35,100,56
7,2264.0,448.4884483,100,0,1725,34,87,52
8,2185.0,420.048633741,100,0,1733,27,95,50
9,2311.5,411.029489159,100,0,1825,27,88,52
10,2244.0,406.741750811,99,1,1800,27,97,48
11,2216.0,393.499478405,98,40,1687,36,96,61
12,2192.0,436.28721703,100,0,1767,31,95,53
13,2203.0,459.866861736,100,0,1855,30,100,49
14,2189.5,415.272116338,99,72,1708,27,76,50
15,2206.5,412.285281656,99,2,1750,36,88,57
16,2204.0,431.031975171,97,95,1681,40,97,65
17,2146.0,425.681849951,100,0,1754,32,97,51
18,2272.5,404.476559229,100,0,1904,24,75,46
19,2262.5,420.450138237,100,0,1704,32,100,57
20,2271.0,415.481807481,100,0,1790,38,100,59
21,2205.0,440.314864583,100,0,1822,26,88,42
22,2199.0,404.832079097,98,37,1711,33,87,57
23,2250.0,418.50725906,99,15,1764,27,90,48
24,2288.5,425.290790728,100,0,1763,30,100,48
25,2280.5,419.211949879,100,0,1793,34,95,52
26,2159.5,406.269220076,98,87,1674,33,94,60
27,2150.5,398.391211946,98,3,1759,29,75,47
28,2266.5,390.639727918,98,57,1621,36,96,60
29,2225.0,414.733683975,99,1,1747,33,100,58
30,2229.5,373.599181019,99,13,1866,32,88,57
31,2203.5,418.408559659,97,63,1710,32,71,56
32,2184.0,437.686957638,99,3,1779,35,94,59
33,2253.0,422.193600138,100,0,1777,30,82,58
34,2191.5,452.076773907,100,0,1768,19,97,36
35,2284.5,406.194063237,100,0,1717,35,96,56
36,2211.0,455.546701899,100,0,1824,27,96,43
37,2160.0,387.367069304,99,1,1600,28,88,52
38,2235.5,426.03602804,100,0,1707,27,96,43
39,2189.0,454.145928542,100,0,1837,25,92,43
40,2166.5,398.656733335,99,1,1665,34,92,54
41,2200.0,427.265367897,100,0,1771,28,90,47
42,2276.0,415.97741499,99,1,1728,32,94,61
43,2185.0,429.796558621,99,1,1675,31,88,48
44,2348.0,420.433730795,99,51,1797,37,98,61
45,2280.0,418.393385269,100,0,1780,34,98,57
46,2206.0,452.384263332,99,78,1671,28,98,49
47,2257.0,411.984763127,100,0,1781,30,90,52
48,2233.0,418.648196622,100,0,1697,29,74,51
49,2125.5,415.962879454,100,0,1678,30,96,44
50,2183.5,417.362171255,100,0,1676,19,99,37
51,2169.0,379.714944713,98,2,1688,31,82,52
52,2244.5,438.014602217,98,64,1785,61,98,48
53,2198.0,412.654624122,98,84,1727,22,84,45
54,2193.5,430.587520223,100,0,1673,35,95,61
55,2200.0,424.546543942,100,0,1807,28,100,44
56,2159.5,433.872610706,99,1,1633,20,99,35
57,2199.5,427.553339683,100,0,1804,28,94,48
58,2242.0,411.843175571,99,1,1757,24,74,43
59,2213.0,430.836589046,99,1,1831,34,98,51
60,2141.5,431.456672071,99,70,1616,35,100,56
61,2237.5,421.079728051,99,4,1826,27,100,46
62,2181.5,407.037421435,99,3,1774,31,83,53
63,2224.0,462.531883718,100,0,1750,23,80,40
64,2178.5,404.391559712,99,1,1675,30,94,55
65,2219.0,449.250999117,100,0,1837,31,95,50
66,2214.0,408.65416164,99,1,1640,32,77,51
67,2212.5,398.180445816,98,16,1623,41,96,47
68,2226.0,420.233330889,99,1,1743,27,95,51
69,2333.0,399.799529255,98,21,1803,29,98,52
70,2199.0,407.761078829,98,48,1748,31,100,49
71,2269.5,401.403481167,100,0,1682,33,86,55
72,2201.5,394.558715673,98,11,1675,35,99,60
73,2209.0,406.597707824,98,4,1812,34,96,56
74,2212.0,428.658024411,100,0,1686,28,94,50
75,2157.5,413.048294139,98,52,1736,34,100,54
76,2297.5,370.462164756,99,81,1713,34,93,59
77,2220.0,427.322795257,100,0,1751,33,95,57
78,2293.0,431.253208475,100,0,1834,28,98,45
79,2189.5,402.413391176,99,1,1810,27,98,44
80,2221.0,420.8410547,99,1,1772,34,96,60
81,2264.0,403.036265458,100,0,1709,34,95,50
82,2215.5,447.288399101,100,0,1811,25,81,48
83,2204.0,415.875797131,99,39,1778,36,98,58
84,2247.0,418.095500115,99,2,1843,27,98,44
85,2287.0,419.075878818,100,0,1848,35,95,56
86,2214.5,450.667086918,100,0,1798,33,96,55
87,2195.0,447.6593239,99,29,1801,32,78,57
88,2199.5,440.669803719,100,0,1647,25,99,44
89,2242.5,400.254617437,99,3,1762,40,94,61
90,2256.5,447.344668178,100,0,1793,27,93,45
91,2160.0,424.279349651,98,97,1677,34,97,56
92,2237.0,413.463133675,100,0,1702,40,100,62
93,2318.5,428.35545144,99,2,1780,31,91,53
94,2195.5,421.018170071,99,7,1647,33,100,52
95,2197.0,426.297218718,100,0,1738,30,90,55
96,2243.0,425.804838483,99,3,1794,29,96,46
97,2232.5,410.962029853,100,0,1763,28,97,46
98,2159.5,422.945348466,99,1,1686,25,71,45
99,2167.0,415.960999038,99,1,1664,28,97,48
