,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2198.0,423.056736398,99,1,1826,42,97,68
1,2256.5,429.921340958,100,0,1736,41,100,67
2,2162.0,414.291965217,98,31,1760,38,93,58
3,2231.0,417.55104804,100,0,1772,40,89,68
4,2174.5,409.873369469,99,1,1609,34,78,63
5,2231.5,421.572750038,99,15,1742,35,98,60
6,2229.0,429.693509712,98,51,1703,37,92,65
7,2191.0,403.269799087,98,84,1617,39,93,65
8,2179.0,414.077037025,99,1,1758,42,99,69
9,2278.0,418.454317338,98,76,1726,40,95,64
10,2235.0,392.280262749,99,1,1681,45,100,72
11,2201.5,423.956259758,100,0,1769,35,94,58
12,2249.5,386.711502573,98,7,1719,43,96,69
13,2221.0,433.777187222,100,0,1790,57,99,60
14,2182.0,408.671407669,100,0,1672,43,88,66
15,2159.5,400.35658527,94,72,1609,35,96,58
16,2252.5,384.955965742,98,53,1697,39,86,61
17,2167.5,422.717008845,100,0,1734,40,95,64
18,2238.0,428.229013453,99,44,1859,40,95,65
19,2239.0,405.50622769,99,1,1746,42,94,66
20,2169.0,384.395348435,98,26,1734,37,92,60
21,2315.5,394.567232992,98,2,1776,42,95,72
22,2250.0,434.201666401,99,1,1810,46,96,73
23,2214.5,389.497697419,99,1,1727,41,91,68
24,2252.0,422.785064482,99,1,1799,42,98,67
25,2225.5,400.125915242,99,1,1739,40,91,61
26,2241.5,373.953882886,97,55,1852,33,99,58
27,2226.0,388.935589008,98,3,1781,36,96,55
28,2255.5,359.736060495,98,4,1638,35,97,57
29,2244.5,400.874680974,98,2,1761,43,96,67
30,2182.0,384.734180903,99,1,1718,39,84,64
31,2203.0,400.908603738,96,63,1776,37,95,62
32,2193.5,426.473445738,99,1,1694,29,92,52
33,2204.5,430.050553332,100,0,1822,37,97,62
34,2187.5,390.807834716,98,80,1726,36,98,58
35,2268.0,404.362796713,99,1,1824,33,98,59
36,2221.5,414.465936223,99,62,1688,40,99,65
37,2189.5,389.920133977,98,28,1623,40,100,64
38,2219.0,368.664786459,96,79,1602,44,88,72
39,2221.5,415.661723088,98,23,1818,37,99,62
40,2237.0,408.472309383,99,1,1707,38,100,62
41,2190.0,411.870516092,99,1,1656,36,100,54
42,2170.5,380.867578969,98,2,1726,34,98,56
43,2246.5,419.40748881,99,1,1736,46,90,81
44,2223.0,393.06003091,99,1,1688,40,99,64
45,2197.0,408.642846478,99,1,1646,34,87,55
46,2241.5,420.050051723,100,0,1745,43,95,75
47,2284.5,414.937444563,99,1,1764,42,97,70
48,2223.5,437.512630596,99,1,1759,32,99,53
49,2187.0,418.164292908,100,0,1726,33,98,58
50,2293.0,420.066985773,100,0,1747,39,97,67
51,2290.5,414.540413742,100,0,1735,39,100,63
52,2213.5,398.110224966,98,42,1618,41,85,63
53,2262.5,441.527740818,100,0,1824,47,100,76
54,2167.5,407.155529504,99,1,1715,33,91,58
55,2255.5,419.787655443,98,97,1756,38,98,66
56,2196.5,425.757608852,99,1,1767,35,86,58
57,2206.5,383.173376169,98,77,1855,39,95,64
58,2184.5,408.046073368,98,67,1662,46,98,80
59,2237.0,408.990163761,99,1,1759,42,88,69
60,2141.5,384.266685143,98,6,1648,37,100,60
61,2210.0,437.005338237,99,1,1800,39,89,60
62,2213.5,421.773231476,99,41,1695,33,93,57
63,2216.0,405.581655542,99,1,1708,45,96,70
64,2278.0,410.149184103,99,1,1763,38,90,65
65,2201.5,383.36643976,99,8,1799,40,96,65
66,2258.0,440.343130293,100,0,1782,40,94,67
67,2186.5,410.103120946,100,0,1815,36,92,56
68,2210.5,345.558338507,90,95,1428,151,99,75
69,2271.5,427.224016215,98,50,1870,41,94,70
70,2261.5,432.297336605,100,0,1777,33,97,51
71,2239.0,393.932173021,99,18,1581,33,97,57
72,2216.5,390.193243988,99,1,1786,35,94,57
73,2227.0,354.758032632,92,95,1543,127,98,71
74,2202.0,398.793183643,98,2,1701,43,97,68
75,2255.0,415.77207979,99,1,1751,34,94,63
76,2200.5,422.483762659,99,57,1720,41,97,70
77,2291.5,402.734929633,98,69,1780,38,87,66
78,2233.5,415.356317759,100,0,1748,38,96,67
79,2133.5,426.821531131,100,0,1737,40,98,64
80,2202.5,440.811346484,100,0,1754,43,99,69
81,2200.0,384.168628186,97,35,1664,42,91,70
82,2269.5,403.184685144,99,74,1740,34,79,61
83,2168.5,408.241249219,99,1,1742,28,96,51
84,2315.5,356.00608688,68,100,1064,210,100,83
85,2214.0,379.046215499,97,29,1595,46,96,75
86,2227.5,383.692149033,98,47,1719,42,99,70
87,2190.0,389.497103464,98,2,1825,29,95,53
88,2212.5,383.713586695,99,1,1783,37,96,65
89,2304.5,441.345687385,100,0,1804,70,98,59
90,2197.0,430.49949497,100,0,1853,34,100,56
91,2227.0,431.43934052,100,0,1740,37,91,59
92,2250.5,372.185665514,97,93,1648,51,95,80
93,2244.5,416.652482029,100,0,1872,30,98,52
94,2187.5,394.36536419,98,50,1631,41,93,66
95,2165.0,392.850737481,99,2,1590,45,96,81
96,2215.0,412.138736028,99,1,1619,41,98,67
97,2234.0,403.222909441,99,77,1642,42,90,68
98,2258.5,418.380767609,97,40,1665,82,100,60
99,2193.0,396.44956887,99,1,1717,48,100,77
