,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2195.5,405.369497663,98,58,1771,39,94,68
1,2218.0,408.010551378,99,1,1736,38,89,63
2,2284.5,408.612579425,100,0,1782,45,92,73
3,2139.0,387.610376847,98,96,1776,42,96,61
4,2286.0,414.659452945,99,3,1840,39,96,65
5,2160.5,400.862100212,99,1,1730,40,99,70
6,2134.0,410.265388983,97,46,1687,36,98,61
7,2146.5,380.727760438,96,78,1772,39,100,63
8,2180.0,409.8308978,99,1,1633,37,72,59
9,2198.0,393.95173334,97,66,1716,36,92,62
10,2242.5,374.301083293,97,31,1681,43,93,71
11,2201.0,405.484069302,99,1,1673,36,85,62
12,2180.0,400.874705151,98,41,1660,34,97,58
13,2255.5,388.350792806,100,0,1761,38,94,66
14,2223.0,396.275174187,98,93,1708,42,94,68
15,2234.0,419.967591721,100,0,1737,42,98,66
16,2178.0,402.475243469,97,99,1672,38,99,65
17,2184.0,408.444259334,98,36,1715,33,95,58
18,2203.0,457.394167818,99,1,1728,37,99,62
19,2169.5,397.679975049,100,0,1697,37,78,59
20,2177.5,421.728970212,98,53,1812,31,88,59
21,2219.5,379.889675093,100,0,1569,36,97,62
22,2188.5,392.365648607,99,1,1688,44,96,73
23,2192.0,402.708211102,99,1,1681,42,99,67
24,2143.0,418.892495581,100,0,1725,40,100,67
25,2256.0,398.180190814,95,63,1799,36,90,61
26,2177.0,402.201895165,99,1,1727,33,96,55
27,2184.5,399.852224611,98,2,1804,34,98,58
28,2182.5,393.791518269,99,1,1687,35,97,64
29,2160.5,427.543857997,99,1,1716,39,87,60
30,2207.5,394.910595559,99,1,1724,40,98,69
31,2246.0,385.904804158,99,1,1743,32,95,63
32,2189.5,367.95131085,98,2,1745,42,92,65
33,2172.0,414.273176324,100,0,1700,39,98,61
34,2290.0,404.831213826,100,0,1724,34,87,60
35,2251.5,417.275980751,100,0,1785,36,95,61
36,2173.5,424.300414717,100,0,1693,42,99,68
37,2227.0,417.56423976,98,34,1682,38,96,65
38,2178.5,421.131319966,99,1,1838,33,96,54
39,2222.5,379.011597916,99,1,1687,33,85,56
40,2257.0,387.913203393,97,58,1698,34,93,58
41,2182.5,421.597985687,99,2,1827,39,90,64
42,2204.0,429.717444898,99,1,1800,39,96,68
43,2222.0,382.419942444,98,29,1573,45,98,75
44,2219.5,387.696078782,98,46,1661,35,100,62
45,2232.0,401.039774996,99,34,1579,42,97,71
46,2252.5,409.548224122,99,1,1726,54,99,80
47,2225.0,420.76768802,99,1,1796,35,97,62
48,2233.5,408.105440243,100,0,1668,34,98,61
49,2217.0,402.191382554,99,11,1788,40,91,65
50,2189.5,395.400773508,98,52,1816,37,94,66
51,2192.5,414.046379598,98,76,1696,34,97,59
52,2196.0,375.882120714,98,23,1710,46,92,71
53,2274.5,403.045373193,99,1,1890,40,80,62
54,2196.5,413.688556396,99,1,1756,35,97,54
55,2162.5,385.705989416,99,1,1728,33,82,56
56,2229.0,403.786504233,99,1,1663,38,99,67
57,2187.5,404.558681183,100,0,1769,42,99,68
58,2201.5,451.540927831,100,0,1847,61,99,61
59,2234.0,429.748221294,100,0,1923,33,87,54
60,2143.5,406.862390404,99,1,1766,37,99,63
61,2303.0,429.568961862,99,30,1870,35,92,58
62,2229.0,409.399175244,99,1,1649,33,99,59
63,2165.5,426.641748813,99,1,1751,33,97,54
64,2204.0,383.248292802,98,4,1723,31,98,57
65,2213.0,424.278802649,99,97,1804,36,99,62
66,2243.0,422.616485742,98,75,1713,40,90,67
67,2204.5,418.401329283,100,0,1697,38,99,63
68,2217.0,425.432541139,99,67,1764,36,100,58
69,2225.5,414.371275922,99,1,1793,29,97,54
70,2252.5,371.765011267,98,3,1712,42,92,69
71,2215.5,420.618768618,100,0,1833,39,95,66
72,2301.5,423.326093976,100,0,1792,41,97,72
73,2223.0,391.160002774,100,0,1778,40,99,60
74,2225.0,421.399871737,99,1,1738,40,87,67
75,2119.5,396.783153231,99,2,1719,44,98,70
76,2185.0,412.858152694,100,0,1757,42,95,71
77,2234.0,405.647516439,99,1,1795,37,96,59
78,2247.0,399.593814139,99,12,1784,39,78,68
79,2244.5,405.876493464,98,52,1609,40,96,66
80,2159.5,412.470738168,98,21,1671,33,96,57
81,2211.0,432.91340809,100,0,1816,43,88,71
82,2207.5,403.78366765,100,0,1736,39,96,60
83,2249.5,429.044746659,99,1,1826,32,100,58
84,2251.5,389.20096183,99,1,1755,37,99,65
85,2165.0,390.269061564,98,5,1705,45,91,69
86,2224.0,462.384443381,99,1,1675,43,99,74
87,2220.0,393.033399622,97,49,1730,42,97,64
88,2214.5,396.011209983,98,2,1767,41,98,68
89,2225.5,432.699607954,100,0,1773,38,95,56
90,2255.5,440.615722831,99,88,1768,38,98,60
91,2187.0,408.131607613,99,2,1691,44,97,65
92,2227.5,407.498705825,100,0,1751,37,94,61
93,2247.0,408.579558077,99,1,1872,41,97,72
94,2246.0,401.230013877,99,1,1755,36,94,54
95,2187.0,360.688226591,97,71,1612,39,90,60
96,2231.0,383.455742824,99,1,1774,45,93,74
97,2147.0,396.769450086,99,87,1679,41,87,62
98,2207.0,391.072502949,99,1,1717,32,92,51
99,2219.5,390.738863914,96,69,1458,139,100,66
