,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2210.5,405.03538914,99,1,1745,36,96,56
1,2230.0,445.856734011,100,0,1845,30,89,50
2,2245.0,436.574416875,98,94,1714,27,95,47
3,2229.5,429.075367954,99,90,1738,34,100,60
4,2163.5,401.29704753,98,13,1666,34,93,53
5,2220.5,403.779694024,99,1,1789,27,87,49
6,2218.0,411.594630934,98,52,1738,33,92,55
7,2111.5,443.006782958,98,47,1691,26,97,45
8,2147.5,423.672076459,98,74,1674,26,94,53
9,2230.0,485.236137365,100,0,1781,19,95,38
10,2152.5,427.104022169,99,1,1647,29,72,50
11,2131.5,424.082443289,99,1,1765,28,99,52
12,2170.5,435.553177533,100,0,1687,30,78,48
13,2222.0,411.947601146,100,0,1759,30,98,47
14,2239.0,389.471280111,99,4,1672,26,97,42
15,2223.5,406.08456447,98,42,1803,30,96,55
16,2247.0,420.611019018,99,79,1798,30,100,51
17,2238.0,425.520451693,99,1,1754,32,90,52
18,2234.5,461.530217142,100,0,1745,27,98,52
19,2179.5,409.608148051,99,1,1714,24,90,44
20,2263.0,427.912722065,100,0,1721,35,89,59
21,2212.5,395.500291786,98,38,1708,31,96,50
22,2200.5,444.942290675,100,0,1834,30,95,46
23,2208.0,442.264533539,100,0,1805,33,100,60
24,2204.5,417.321793352,99,35,1777,26,92,43
25,2232.0,395.652636693,99,66,1698,36,100,59
26,2238.0,424.590974461,98,33,1780,33,94,52
27,2278.5,442.166185608,100,0,1803,21,87,43
28,2168.0,397.131674089,99,1,1641,30,76,58
29,2186.0,430.301411857,99,1,1736,33,86,53
30,2238.0,433.67674631,100,0,1744,29,97,42
31,2194.0,428.939736072,99,48,1772,29,93,51
32,2192.0,449.944245542,100,0,1856,30,97,50
33,2178.0,457.444465713,99,75,1708,26,85,45
34,2204.5,410.047525779,99,2,1824,27,99,55
35,2216.0,417.181013956,99,1,1716,22,78,39
36,2233.5,438.495429716,99,1,1836,24,100,46
37,2269.0,438.382942898,99,1,1723,38,83,60
38,2231.5,410.622193221,98,87,1728,34,86,59
39,2188.5,415.415568338,99,1,1776,25,74,47
40,2240.5,460.125914022,100,0,1814,29,97,47
41,2229.5,421.213464701,100,0,1806,29,85,51
42,2175.5,441.17100304,98,47,1697,36,91,61
43,2195.5,449.104887749,100,0,1778,33,100,54
44,2187.0,424.860245733,100,0,1724,29,79,47
45,2229.5,409.602127814,100,0,1647,31,93,51
46,2223.5,452.66123487,100,0,1869,29,100,49
47,2105.0,447.146511201,98,56,1641,22,90,45
48,2184.0,395.559274229,100,0,1779,24,91,46
49,2273.5,448.571788732,100,0,1771,28,88,54
50,2159.5,408.356852772,99,1,1614,28,70,47
51,2179.5,422.083524459,97,35,1722,42,100,73
52,2215.5,446.422477121,99,1,1679,27,100,44
53,2216.5,452.683667598,99,73,1784,24,84,44
54,2300.0,458.914743699,100,0,1864,31,84,56
55,2184.5,409.131877067,99,1,1759,29,100,49
56,2278.5,440.667955393,100,0,1814,32,97,55
57,2221.5,426.044777663,100,0,1691,28,60,48
58,2195.0,407.843420524,99,1,1770,25,86,42
59,2231.5,425.513449654,99,81,1760,28,100,46
60,2214.5,410.657860272,97,87,1761,36,91,59
61,2246.0,443.96108726,99,1,1849,35,94,64
62,2242.0,394.5540307,99,1,1749,28,84,52
63,2286.0,397.963444718,99,14,1791,29,99,49
64,2122.0,421.368574796,98,40,1742,28,100,52
65,2224.0,427.304929437,100,0,1701,23,95,39
66,2174.5,433.931593998,99,1,1773,26,62,43
67,2222.0,383.766083547,97,68,1749,35,100,57
68,2204.0,417.356265761,100,0,1646,32,99,54
69,2241.5,406.818555156,98,54,1762,32,98,59
70,2195.0,441.372435907,100,0,1806,33,98,55
71,2207.0,422.989272047,100,0,1694,33,95,53
72,2148.5,445.321053611,100,0,1832,33,98,55
73,2224.0,421.785202997,100,0,1750,27,90,46
74,2263.0,415.581952415,100,0,1692,28,92,51
75,2169.0,425.209089857,99,1,1753,26,93,47
76,2176.5,423.309450245,100,0,1643,29,89,53
77,2184.5,406.523129958,98,67,1756,24,91,47
78,2222.5,423.860563826,98,85,1717,25,95,43
79,2277.0,386.445269504,97,60,1676,36,96,59
80,2201.0,441.942745382,100,0,1747,31,96,51
81,2284.5,417.435663003,99,82,1928,40,97,65
82,2170.5,419.794020202,100,0,1642,26,86,51
83,2271.5,457.553480338,100,0,1887,32,88,50
84,2218.0,398.161819417,100,0,1739,34,94,53
85,2194.5,412.308142169,99,5,1580,28,94,48
86,2210.0,436.744428784,98,48,1737,38,97,61
87,2231.5,392.619789936,100,0,1618,27,91,48
88,2212.5,437.141183892,100,0,1867,30,76,48
89,2217.5,409.794875094,99,26,1757,35,93,56
90,2229.5,462.034638151,100,0,1859,27,88,48
91,2181.5,403.052411897,99,1,1719,40,88,62
92,2232.0,404.818191841,99,1,1701,32,100,57
93,2242.5,407.782760087,99,4,1902,28,87,48
94,2263.5,439.007670749,99,69,1772,28,94,43
95,2154.5,422.309131012,99,88,1599,28,100,51
96,2205.0,387.881331082,99,1,1704,41,99,62
97,2198.5,423.824238171,99,1,1694,35,97,58
98,2241.0,447.909596565,100,0,1852,23,79,42
99,2219.0,427.64671735,100,0,1804,30,88,49
