,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2149.0,351.292783841,97,34,1605,51,87,63
1,2151.5,373.351298569,98,2,1796,62,84,67
2,2208.5,373.155787299,98,3,1688,62,97,67
3,2249.0,402.251463059,100,0,1780,52,98,63
4,2183.0,360.055740311,97,6,1676,61,100,66
5,2227.5,378.124004766,97,37,1775,61,81,75
6,2170.0,373.836154596,99,36,1739,58,96,63
7,2180.5,396.781660888,99,2,1759,51,97,65
8,2208.5,359.755670516,98,2,1699,56,75,66
9,2236.5,363.871954451,99,1,1725,48,82,51
10,2190.0,371.367560878,98,2,1606,49,89,57
11,2193.0,392.667412062,99,1,1726,54,96,74
12,2239.0,379.418477,96,66,1811,49,89,56
13,2243.0,389.2915869,100,0,1778,61,77,68
14,2227.0,356.563430483,99,79,1648,67,100,77
15,2233.5,387.029890321,98,4,1813,56,99,70
16,2198.5,371.660601535,98,53,1711,54,97,62
17,2298.0,384.548295096,99,1,1835,57,93,67
18,2215.0,387.818584192,99,4,1722,52,100,72
19,2373.5,335.219575725,64,100,1062,244,100,91
20,2151.5,383.455553827,98,3,1747,56,94,59
21,2151.0,347.653566651,96,87,1528,58,94,70
22,2181.0,365.949440849,99,1,1683,48,86,57
23,2211.0,387.87305373,99,1,1698,59,100,69
24,2188.5,396.029207605,99,2,1628,57,90,66
25,2260.0,386.945044333,99,91,1791,62,97,79
26,2208.0,394.450000842,98,2,1859,52,81,58
27,2197.0,364.512837907,96,49,1724,54,82,62
28,2215.5,353.024928391,96,4,1726,56,100,60
29,2212.0,392.042097298,99,1,1836,56,95,76
30,2229.5,358.531550391,98,2,1700,53,98,58
31,2195.0,386.95614429,99,1,1716,47,78,65
32,2165.5,387.857511821,98,3,1667,64,98,75
33,2193.0,384.971203149,98,69,1728,56,100,62
34,2201.0,389.807501069,99,2,1683,52,88,64
35,2238.5,404.642331742,98,35,1786,51,97,66
36,2209.5,379.519085354,99,1,1777,49,97,57
37,2194.5,400.609772188,98,91,1729,54,100,60
38,2253.0,397.00546353,98,3,1697,92,100,55
39,2249.0,395.030260171,97,43,1780,62,93,69
40,2218.0,389.259690695,97,4,1807,53,95,62
41,2392.5,317.703376591,69,98,1201,238,100,97
42,2245.0,390.849817585,99,1,1798,62,99,73
43,2185.0,360.002503327,96,37,1726,64,86,66
44,2151.5,371.340770489,97,96,1640,54,81,73
45,2188.5,379.685185165,99,3,1727,60,92,66
46,2284.5,359.665469326,96,25,1833,51,82,62
47,2159.5,354.774831725,98,2,1709,59,99,63
48,2234.5,375.249598908,98,2,1848,55,97,62
49,2182.5,396.349625865,98,2,1815,54,95,62
50,2207.0,382.068506813,99,1,1842,58,94,63
51,2145.0,376.443913177,98,2,1655,50,82,58
52,2231.0,375.037287064,99,1,1763,49,100,60
53,2195.0,376.116081126,96,95,1665,61,99,74
54,2087.5,396.367705473,99,1,1684,50,90,62
55,2088.0,399.541923001,98,2,1681,42,73,48
56,2190.0,390.297951819,100,0,1798,51,93,54
57,2200.5,366.926249245,98,87,1665,60,99,71
58,2245.0,397.961681537,97,63,1786,57,82,66
59,2251.5,363.569763964,98,12,1674,109,100,72
60,2164.0,367.796120619,98,32,1569,59,99,69
61,2187.0,407.360293173,99,1,1747,48,99,59
62,2187.5,388.494495021,99,1,1786,53,98,62
63,2223.0,357.352176155,99,1,1679,58,98,63
64,2163.0,384.999560713,98,3,1686,60,99,72
65,2202.5,388.57436538,99,1,1773,54,96,65
66,2221.5,391.48623559,99,1,1802,45,79,49
67,2179.5,391.122745759,99,1,1736,47,94,59
68,2165.0,399.906140397,97,55,1865,49,94,66
69,2150.5,372.193214256,98,2,1658,53,95,64
70,2116.0,383.30573782,96,100,1646,51,100,57
71,2114.5,374.135497583,97,57,1587,62,84,74
72,2146.5,383.885135313,98,81,1727,47,92,49
73,2170.5,281.80768375,64,96,1078,230,99,83
74,2313.5,360.651161009,98,2,1826,54,93,65
75,2184.0,372.88769349,98,30,1695,53,88,66
76,2194.5,384.709412123,98,87,1725,56,91,71
77,2154.5,384.580234933,99,1,1796,55,96,64
78,2143.0,355.485462728,99,1,1612,55,83,62
79,2206.5,327.607326248,91,84,1457,172,99,79
80,2212.0,407.803229749,98,2,1743,47,95,61
81,2258.0,380.144786927,99,2,1717,61,99,75
82,2177.0,354.254750138,97,100,1733,64,100,62
83,2236.0,392.431222797,100,0,1811,58,100,62
84,2136.0,395.828566847,98,2,1621,56,100,61
85,2169.5,352.191772402,96,4,1641,52,100,61
86,2140.5,385.638275025,98,73,1655,61,95,73
87,2180.5,367.759514817,98,41,1780,60,99,61
88,2225.0,371.494364789,97,60,1845,50,91,61
89,2200.0,375.689844123,98,4,1772,62,98,77
90,2160.0,386.788405898,99,2,1704,59,86,65
91,2177.5,381.590547623,98,2,1796,53,98,56
92,2267.5,365.717348809,97,30,1702,58,99,67
93,2206.0,373.292325762,98,2,1737,57,98,60
94,2133.0,356.172453916,93,74,1587,94,86,63
95,2164.0,386.651507141,99,2,1630,52,92,65
96,2229.5,384.869054054,98,53,1724,56,100,58
97,2158.5,377.025064241,98,2,1677,54,83,63
98,2220.0,401.034026413,99,1,1652,62,98,71
99,2125.5,406.828606659,99,2,1662,52,95,66
