,reward_sum,disc_reward_sum,n_dest_reached,last_dest_fail,sum_time_left,n_penalties,last_penalty,len_qvals
0,2223.0,424.94688708,97,67,1790,23,85,47
1,2244.5,397.344030103,98,3,1691,33,98,56
2,2254.5,429.732221761,100,0,1727,23,96,39
3,2254.5,384.366536991,100,0,1609,29,82,50
4,2184.5,410.0762594,100,0,1762,41,99,67
5,2202.5,418.174153003,99,33,1702,31,100,52
6,2209.0,419.749858757,100,0,1756,37,98,59
7,2215.5,418.137864893,99,1,1660,35,100,55
8,2195.5,423.63336477,100,0,1702,27,96,45
9,2182.0,403.456541404,100,0,1716,30,100,51
10,2138.5,409.238195053,96,99,1711,95,99,52
11,2198.0,400.480963308,98,46,1656,32,98,54
12,2205.0,401.67195276,98,32,1700,39,90,57
13,2278.0,429.772440056,100,0,1813,17,83,33
14,2244.0,413.06272115,100,0,1822,27,90,48
15,2155.5,425.119554339,100,0,1746,38,92,63
16,2268.0,463.21349659,100,0,1898,27,70,50
17,2260.0,406.723770674,97,95,1614,30,90,52
18,2176.0,402.041893866,99,2,1774,29,99,51
19,2306.5,442.547116848,99,80,1764,77,97,60
20,2185.5,405.808687569,99,74,1516,27,98,44
21,2212.0,430.914300779,98,52,1746,34,97,53
22,2197.0,436.078315169,99,39,1731,32,100,54
23,2200.5,441.96908754,99,1,1830,29,86,49
24,2154.5,416.799475117,100,0,1660,24,100,46
25,2280.0,387.532507189,98,21,1712,29,98,51
26,2280.5,441.607602868,100,0,1838,24,94,44
27,2217.0,435.897667916,100,0,1821,33,87,55
28,2282.0,437.040813576,99,45,1787,33,78,59
29,2246.0,424.307665891,99,9,1889,40,84,65
30,2227.0,435.543323428,100,0,1812,30,91,50
31,2244.5,412.698037259,100,0,1772,27,81,48
32,2212.0,479.276567928,100,0,1792,27,90,53
33,2192.0,433.101880561,100,0,1784,23,86,44
34,2210.0,453.032871788,100,0,1723,37,86,55
35,2210.0,430.160941372,98,58,1841,34,98,57
36,2255.0,398.337600087,100,0,1603,35,95,58
37,2170.5,378.801756204,99,1,1760,33,98,54
38,2256.0,398.148694531,98,97,1724,33,99,54
39,2247.5,426.510637009,99,1,1805,32,98,52
40,2172.5,419.69133334,99,2,1710,29,85,52
41,2180.0,435.457540967,99,37,1722,27,91,48
42,2288.5,453.857727624,99,60,1775,70,100,49
43,2242.5,393.18972418,98,24,1674,36,99,59
44,2204.5,450.337248001,100,0,1826,26,91,48
45,2216.5,422.089102263,100,0,1827,31,100,54
46,2228.5,418.043927612,98,50,1771,31,94,51
47,2154.5,430.770000762,99,1,1785,34,99,54
48,2261.0,421.380005894,99,34,1785,29,84,50
49,2257.5,426.217962681,100,0,1816,29,97,53
50,2185.5,463.0434855,100,0,1735,21,95,39
51,2163.5,403.117296796,98,41,1635,30,88,51
52,2206.0,402.322977914,100,0,1758,36,100,59
53,2204.5,423.390393138,98,21,1779,26,86,41
54,2199.5,421.848231015,100,0,1944,26,85,44
55,2259.5,399.693685047,100,0,1629,37,92,57
56,2205.5,421.749367453,99,1,1620,35,93,54
57,2189.5,425.410112987,100,0,1825,31,68,55
58,2261.0,411.821837662,99,45,1650,37,84,65
59,2203.0,449.378773975,100,0,1842,27,84,47
60,2336.0,397.464379876,99,1,1864,32,96,54
61,2214.0,418.071518666,99,27,1743,36,100,61
62,2250.0,397.847314349,98,60,1611,30,97,55
63,2268.0,417.177062594,100,0,1789,33,100,56
64,2275.5,386.484927515,100,0,1817,33,99,54
65,2241.0,422.436707732,98,33,1820,33,97,56
66,2296.0,444.304031494,99,73,1851,29,95,49
67,2239.5,444.55482491,100,0,1763,20,99,40
68,2187.5,417.236041609,100,0,1716,30,99,52
69,2228.0,432.585556471,98,44,1746,23,72,43
70,2205.5,433.605668676,100,0,1772,29,95,49
71,2086.0,366.734718905,89,90,1516,253,100,70
72,2197.5,398.880665387,99,1,1638,27,98,48
73,2208.0,408.245564755,99,1,1712,36,92,57
74,2229.0,414.225603646,99,3,1629,29,97,50
75,2331.5,439.847285051,100,0,1829,65,98,51
76,2203.0,403.779184399,95,100,1537,126,100,54
77,2199.5,405.628813438,98,47,1655,33,97,56
78,2280.5,390.702454262,99,1,1810,36,99,62
79,2160.5,385.368080428,97,41,1680,30,80,52
80,2189.5,399.194971881,100,0,1740,33,84,53
81,2262.5,448.577167885,100,0,1784,26,99,43
82,2213.5,420.199694282,100,0,1741,29,96,49
83,2281.0,406.623866387,99,1,1797,29,99,49
84,2247.0,437.742901724,100,0,1825,34,87,53
85,2227.5,399.788917678,100,0,1782,34,84,61
86,2255.0,417.002737638,100,0,1784,32,98,55
87,2257.5,445.701402752,99,31,1821,28,93,48
88,2253.5,443.948538985,99,44,1820,40,78,61
89,2151.0,411.747355857,100,0,1647,28,73,49
90,2167.5,422.080058428,99,18,1713,27,77,49
91,2288.5,433.397028909,100,0,1787,28,78,48
92,2220.5,403.306547942,100,0,1723,31,95,53
93,2207.5,398.230700897,98,82,1748,35,97,57
94,2123.5,435.138894031,99,1,1713,25,89,47
95,2241.0,417.525614187,99,1,1897,31,99,52
96,2211.0,432.244996822,100,0,1747,31,98,56
97,2228.5,438.864737829,100,0,1763,29,89,50
98,2227.5,415.436686232,99,1,1778,38,95,63
99,2098.5,377.056988449,99,1,1530,39,95,62
